0	0.1055765
0.02	0.1055765
0.04	0.03728676
0.06	0.03728676
0.08	0.03728676
0.1	0.03728676
0.12	0.1055765
0.14	0.03728676
0.16	0.03728676
0.18	0.1055765
0.2	0.1055765
0.22	0.03728676
0.24	0.1738663
0.26	0.1055765
0.28	0.03728676
0.3	0.03728676
0.32	0.1055765
0.34	0.03728676
0.36	0.1738663
0.38	0.03728676
0.4	0.1055765
0.42	0.03728676
0.44	0.1055765
0.46	0.1738663
0.48	0.1055765
0.5	0.1055765
0.52	0.1055765
0.54	0.1055765
0.56	0.03728676
0.58	0.03728676
0.6	0.1055765
0.62	0.03728676
0.64	0.1055765
0.66	0.03728676
0.68	0.1055765
0.7	0.1055765
0.72	0.1055765
0.74	0.1055765
0.76	0.03728676
0.78	0.03728676
0.8	0.03728676
0.82	0.1738663
0.84	0.1055765
0.86	0.03728676
0.88	0.3787346
0.9	1.881108
0.92	1.812819
0.94	3.58835
0.96	4.817564
0.98	5.227303
1	5.500462
1.02	5.500462
1.04	7.549151
1.06	8.232048
1.08	8.846656
1.1	9.597842
1.12	9.597842
1.14	10.82706
1.16	9.871
1.18	10.28074
1.2	12.12456
1.22	11.8514
1.24	11.8514
1.26	10.82706
1.28	11.1685
1.3	10.82706
1.32	10.14416
1.34	8.846656
1.36	9.871
1.38	9.871
1.4	8.914946
1.42	7.95889
1.44	8.232048
1.46	6.183358
1.48	6.934545
1.5	6.183358
1.52	4.544406
1.54	3.861508
1.56	3.520061
1.58	3.042032
1.6	1.40308
1.62	1.129922
1.64	0.4470243
1.66	0.1055765
1.68	-0.2358723
1.7	-0.8504791
1.72	-1.465086
1.74	-2.147984
1.76	-3.104038
1.78	-2.76259
1.8	-4.060095
1.82	-3.991804
1.84	-3.991804
1.86	-4.401543
1.88	-5.357599
1.9	-5.972206
1.92	-5.562468
1.94	-4.401543
1.96	-4.401543
1.98	-5.972206
2	-5.01615
2.02	-4.401543
2.04	-5.425888
2.06	-5.972206
2.08	-4.74299
2.1	-3.104038
2.12	-3.035749
2.14	-3.377197
2.16	-2.557722
2.18	-1.533377
2.2	-1.806536
2.22	-0.8504791
2.24	-0.1675835
2.26	-0.5773201
2.28	-0.8504791
2.3	1.129922
2.32	2.154266
2.34	1.812819
2.36	2.768874
2.38	3.861508
2.4	3.451771
2.42	4.476116
2.44	4.544406
2.46	4.544406
2.48	5.841909
2.5	5.910199
2.52	6.183358
2.54	6.866255
2.56	7.207704
2.58	6.593096
2.6	7.549151
2.62	6.866255
2.64	6.934545
2.66	8.232048
2.68	8.232048
2.7	7.275993
2.72	7.549151
2.74	6.593096
2.76	6.934545
2.78	6.183358
2.8	6.593096
2.82	5.910199
2.84	6.524806
2.86	5.910199
2.88	5.568751
2.9	5.159013
2.92	5.841909
2.94	5.568751
2.96	5.227303
2.98	4.817564
3	4.476116
3.02	3.246902
3.04	2.837164
3.06	1.129922
3.08	2.495715
3.1	2.085977
3.12	1.812819
3.14	1.40308
3.16	1.129922
3.18	-0.5773201
3.2	0.1055765
3.22	-0.2358723
3.24	-0.8504791
3.26	-0.2358723
3.28	0.03728676
3.3	-0.5773201
3.32	-0.5090313
3.34	-0.2358723
3.36	-1.191927
3.38	0.03728676
3.4	-1.191927
3.42	-0.1675835
3.44	-1.533377
3.46	-0.5090313
3.48	-0.5773201
3.5	-0.5090313
3.52	-0.5773201
3.54	-0.5090313
3.56	-0.5090313
3.58	-0.5090313
3.6	-0.5773201
3.62	-0.8504791
3.64	-0.8504791
3.66	-0.8504791
3.68	-0.9187698
3.7	-0.9187698
3.72	-0.8504791
3.74	-0.8504791
3.76	-0.8504791
3.78	-0.7821903
3.8	-0.7821903
3.82	-0.8504791
3.84	-0.8504791
3.86	-0.8504791
3.88	-0.9187698
3.9	-0.7821903
3.92	-0.7821903
3.94	-0.7821903
3.96	-0.9187698
3.98	-0.8504791
4	-0.8504791
4.02	-0.8504791
4.04	-0.9187698
4.06	-0.8504791
4.08	-0.9187698
4.1	-0.7821903
4.12	-0.9187698
4.14	-0.8504791
4.16	-0.8504791
4.18	-0.7821903
4.2	-0.7821903
4.22	-0.8504791
4.24	-0.8504791
4.26	-0.8504791
4.28	-0.8504791
4.3	-0.8504791
4.32	-0.8504791
4.34	-0.8504791
4.36	-0.8504791
4.38	-0.8504791
4.4	-0.8504791
4.42	-0.7821903
4.44	-0.8504791
4.46	-0.9187698
4.48	-0.7821903
4.5	-0.8504791
4.52	-0.9187698
4.54	-0.8504791
4.56	-0.8504791
4.58	-0.8504791
4.6	-0.9187698
4.62	-0.8504791
4.64	-0.8504791
4.66	-0.9187698
4.68	-0.8504791
4.7	-0.8504791
4.72	-0.7821903
4.74	-0.8504791
4.76	-0.7821903
4.78	-0.8504791
4.8	-0.8504791
4.82	-0.8504791
4.84	-0.7821903
4.86	-0.8504791
4.88	-0.8504791
4.9	-0.8504791
4.92	-0.8504791
4.94	-0.7821903
4.96	-0.7821903
4.98	-0.9187698
5	-0.8504791
5.02	-0.8504791
5.04	-0.8504791
5.06	-0.8504791
5.08	-0.8504791
5.1	-0.8504791
5.12	-0.8504791
5.14	-0.9187698
5.16	-0.8504791
5.18	-0.8504791
5.2	-0.7821903
5.22	-0.8504791
5.24	-0.8504791
5.26	-0.8504791
5.28	-0.8504791
5.3	-0.8504791
5.32	-0.7821903
5.34	-0.7821903
5.36	-0.8504791
5.38	-0.8504791
5.4	-0.8504791
5.42	-0.9187698
5.44	-0.7821903
5.46	-0.9187698
5.48	-0.8504791
5.5	-0.8504791
5.52	-0.8504791
5.54	-0.9187698
5.56	-0.7821903
5.58	-0.8504791
5.6	-0.8504791
5.62	-0.8504791
5.64	-0.7821903
5.66	-0.8504791
5.68	-0.8504791
5.7	-0.8504791
5.72	-0.8504791
5.74	-0.8504791
5.76	-0.8504791
5.78	-0.8504791
5.8	-0.9187698
5.82	-0.8504791
5.84	-0.8504791
5.86	-0.8504791
5.88	-0.8504791
5.9	-0.8504791
5.92	-0.7821903
5.94	-0.8504791
5.96	-0.8504791
5.98	-0.8504791
6	-0.8504791
6.02	-0.7821903
6.04	-0.8504791
6.06	-0.8504791
6.08	-0.8504791
6.1	-0.8504791
6.12	-0.9187698
6.14	-0.8504791
6.16	-0.8504791
6.18	-0.8504791
6.2	-0.8504791
6.22	-0.8504791
6.24	-0.8504791
6.26	-0.8504791
6.28	-0.8504791
6.3	-0.8504791
6.32	-0.9187698
6.34	-0.8504791
6.36	-0.8504791
6.38	-0.9187698
6.4	-0.9187698
6.42	-0.7821903
6.44	-0.8504791
6.46	-0.8504791
6.48	-0.8504791
6.5	-0.8504791
6.52	-0.8504791
6.54	-0.8504791
6.56	-0.8504791
