0	0.3738693	0.3444233	1.754909	17.22116	0.01222441	-0.01935288	-0.5654252	0.08114435	0
0.02	0.4757214	0.4127131	1.990631	3.414488	-0.02414042	-0.0368038	0.4394085	0.05060999	0
0.04	0.368966	0.3444233	1.186405	-3.414488	-0.01566394	-0.009057066	0.4885229	0.03534281	0
0.06	0.4354304	0.4127131	1.315952	3.414488	0.0007666207	-0.009071173	0.1028271	0.02007521	0
0.08	0.3798328	0.3444233	0.8705755	-3.414488	-0.01854434	-0.02626124	0.7431548	-0.04099309	0
0.1	0.3688508	0.3444233	0.6925713	0	-0.01573518	-0.03568844	0.8474659	0.03534281	0
0.12	0.3790716	0.3444233	0.6494364	0	-0.02425594	-0.05796191	1.266263	0.02007521	0
0.14	0.2967119	0.2761335	0.1722539	-3.414488	-0.02020467	-0.04969731	1.410608	-0.01045873	0
0.16	0.2995592	0.2761335	0.1701957	0	-0.01609465	-0.06046564	1.460579	0.05060999	0
0.18	0.3601674	0.3444233	0.4317707	3.414488	0.005566344	-0.03481777	0.8809355	-0.01045873	0
0.2	0.3740236	0.3444233	0.4482516	0	-0.001359411	-0.03605418	1.014723	-0.02572591	0
0.22	0.2722389	0.2761335	-0.09930255	-3.414488	0.02028845	0.01269625	0.3685761	-0.01045873	0
0.24	0.2885706	0.2761335	0.005245902	0	0.01265037	-0.006773967	0.3738489	0.03534281	0
0.26	0.3642115	0.3444233	0.3716871	3.414488	0.006082429	-0.01888997	0.4000698	0.004808453	0
0.28	0.3820017	0.3444233	0.4218529	0	-0.02084462	-0.05345803	1.172898	0.004808453	0
0.3	0.3906418	0.3444233	0.4222897	0	-0.04279166	-0.0968321	2.061984	-0.04099309	0
0.32	0.3346822	0.3444233	0.07923782	0	0.01211161	-0.01307436	0.757465	-0.02572591	0
0.34	0.2639751	0.2761335	-0.2677338	-3.414488	0.03457645	0.03204784	-0.07106569	-0.01045873	0
