0	15.69235	14.87008	73.36666	223.0512	1.010503	0.01990722	-61.68166	0.03816667	-6
0.02	16.37792	14.87008	56.11314	109.2951	-1.054884	-1.35688	49.14594	2.12977	6
0.04	16.43109	15.21153	41.41945	58.67632	0.6087465	-0.5531167	48.99525	21.06107	6
0.06	15.52483	14.87008	26.87954	25.47348	2.104134	1.378576	21.9869	10.05343	6
0.08	15.84274	15.21153	21.55531	14.5307	2.45334	2.243254	4.734775	0.4961821	6
0.1	16.0877	15.55298	17.4304	9.16874	2.241121	2.171253	3.084483	-0.02290205	6
0.12	16.26795	15.96271	14.6971	12.17527	2.24446	2.125316	-0.1618293	-0.03816923	6
0.14	16.11471	15.89442	11.0486	6.785353	2.171976	2.136503	-0.3271176	-0.05343641	6
0.16	16.17521	15.89442	8.63115	0.2517872	1.990318	2.021239	-40.85556	0.1145026	-6
0.18	17.01864	16.78219	10.64274	10.67414	0.2470596	1.714251	-68.08559	-32.12977	-6
0.2	15.87595	16.23587	2.622884	0.7232053	-1.445628	0.01869537	-48.45872	-26.28244	-6
0.22	15.50612	15.96271	-1.157566	-4.97223	-2.086294	-0.7647346	-35.80495	-2.404581	-6
0.24	15.25866	15.62127	-3.501335	-9.094625	-2.451236	-1.511967	-20.87296	0.02289949	-6
0.26	16.1854	16.50903	0.3561386	7.630911	-2.303059	-1.700711	-18.00727	0.007632309	-6
0.28	15.21076	15.55298	-5.022231	-7.528649	-2.305047	-1.807645	-11.16689	-0.1145051	-6
0.3	13.83378	14.18718	-10.70961	-21.10291	-2.326644	-2.036709	-3.500662	0.1603041	-6
0.32	14.40116	14.59692	-6.553361	-7.267383	-1.301821	-1.984056	54.88127	11.33588	6
0.34	13.62434	13.77744	-9.145492	-18.31159	0.7981713	-0.2148584	46.94001	34.28244	6
0.36	14.55879	14.18718	-1.827657	-4.670433	1.7462	0.6626883	33.17448	10.98473	6
0.38	15.4987	15.27982	4.356922	15.63753	2.353517	1.471357	17.12085	1.442747	6
0.4	14.56115	14.52863	1.030438	4.384487	2.599297	2.16156	3.269669	-0.1450395	6
0.42	14.02133	13.91402	-0.5701802	-5.534184	2.304679	2.150348	3.490885	-0.05343641	6
0.44	16.2191	15.96271	10.15833	23.71635	2.272003	2.134437	-2.2646	0.05343385	6
0.46	14.58514	14.52863	1.080835	-6.509895	2.037878	2.024787	-40.11105	0.03816667	-6
0.48	15.62818	15.82613	5.722168	13.50697	0.5919515	2.158658	-75.1582	-30.43511	-6
0.5	16.46233	16.50903	7.500332	15.01806	-1.515305	0.07146937	-52.12081	-25.07633	-6
0.52	15.56616	16.16758	0.3967829	3.773646	-1.995737	-0.5529799	-42.20111	-1.76336	-6
0.54	15.73961	16.16758	-0.4303601	1.541787	-2.418903	-1.407204	-25.07455	-0.08397077	-6
0.56	15.42768	15.89442	-2.669228	-0.2688847	-2.294225	-1.584862	-20.28959	-0.08397077	-6
