0	-0.3616466	-0.3384733	-1.69379	-16.92367	-0.01821002	0.008037193	0.7494203	0.03618506	0
0.02	-0.3436972	-0.2701836	-1.392292	3.414488	0.05104425	0.06706298	-1.295195	-0.02488409	0
0.04	-0.2921696	-0.2701836	-0.9338332	0	0.02820659	0.04772355	-1.123849	-0.009616906	0
0.06	-0.3525805	-0.3384733	-1.067578	-3.414488	-0.005082088	0.0145612	-0.3221904	0.02091745	0
0.08	-0.3844652	-0.3384733	-1.076418	0	0.0167613	0.04336588	-0.9465688	-0.04015126	0
0.1	-0.262683	-0.2701836	-0.3290488	3.414488	-0.01881807	-0.02635003	-0.04175687	0.03618506	0
0.12	-0.4293432	-0.4067631	-1.068528	-6.828976	-0.02080943	-0.003709166	0.3012166	-0.0859528	0
0.14	-0.3714303	-0.3384733	-0.6545895	3.414488	0.009248203	0.01095887	-0.4736045	0.005650274	0
0.16	-0.3292741	-0.3384733	-0.3449846	0	-0.01998924	-0.02970282	0.3402872	0.005650274	0
0.18	-0.3569046	-0.3384733	-0.4343242	0	-0.001958355	0.0009984039	-0.01546866	0.02091745	0
0.2	-0.3254266	-0.2701836	-0.2575012	3.414488	0.05883206	0.09598978	-1.940774	-0.009616906	0
0.22	-0.3360088	-0.3384733	-0.2517086	-3.414488	0.01016828	0.04293349	-0.9768175	-0.02488409	0
0.24	-0.2721437	-0.2701836	0.08580036	3.414488	-0.004286541	0.01133446	-0.6347095	-0.009616906	0
0.26	-0.3849087	-0.3384733	-0.4847082	-3.414488	0.02633445	0.08037149	-1.488258	0.005650274	0
0.28	-0.2397317	-0.2701836	0.2936369	3.414488	-0.03197376	-0.03790902	0.04314017	-0.02488409	0
0.3	-0.320841	-0.3384733	-0.1238473	-3.414488	-0.05633331	-0.06491177	1.20004	-0.04015126	0
0.32	-0.2682187	-0.2701836	0.1305885	3.414488	-0.03065377	-0.05939097	0.9341035	-0.05541844	0
0.34	-0.4019229	-0.4067631	-0.5132706	-6.828976	-0.03201845	-0.04968013	1.347382	0.02091745	0
0.36	0.09687679	0.07126522	1.895061	23.90141	0.01664501	-0.04988557	-0.1289492	-0.02488409	0
0.38	-0.3216917	-0.3384733	-0.3375003	-20.48693	-0.01869427	0.01043418	1.032969	-0.02488409	0
0.4	-0.4208198	-0.4067631	-0.7563395	-3.414488	-0.001018146	-0.01385014	0.6901738	-0.02488409	0
0.42	-0.4240265	-0.4067631	-0.6613852	0	0.01687317	0.004551992	0.1097722	-0.02488409	0
0.44	0.03479873	0.002975464	1.599428	20.48693	0.02503756	-0.023399	-0.5581703	-0.07068563	0
0.46	-0.3629654	-0.4067631	-0.468162	-20.48693	-0.05507792	-0.04456925	1.931982	0.02091745	0
0.48	-0.3420944	-0.3384733	-0.3090611	3.414488	-0.01949104	-0.06340438	1.330725	-0.04015126	0
0.5	-0.3732263	-0.4067631	-0.3836836	-3.414488	-0.04381477	-0.1020579	2.288369	-0.02488409	0
0.52	-0.3849855	-0.4067631	-0.3694549	0	-0.03398198	-0.103501	2.389376	-0.04015126	0
0.54	-0.3322572	-0.3384733	-0.06746225	3.414488	0.005104934	-0.05493931	1.423641	-0.04015126	0
0.56	-0.3041942	-0.3384733	0.09878922	0	-0.005516835	-0.06343459	1.653666	0.02091745	0
0.58	-0.241656	-0.2701836	0.3919465	3.414488	0.003344804	-0.05247271	1.359287	-0.009616906	0
0.6	-0.3186482	-0.3384733	-0.01385674	-3.414488	0.005309837	-0.02981943	1.265162	-0.04015126	0
0.62	-0.2830318	-0.2701836	0.1455595	3.414488	0.05030232	0.03442982	-0.2694482	0.06671899	0
0.64	-0.3326497	-0.3384733	-0.09413654	-3.414488	0.03471884	0.03883883	-0.2846987	-0.04015126	0
0.66	-0.3356569	-0.3384733	-0.08408273	0	0.02323103	0.02514505	-0.286092	-0.02488409	0
0.68	-0.4149746	-0.4067631	-0.4396394	-3.414488	0.01546998	0.02808505	-0.2455658	-0.009616906	0
0.7	-0.4112219	-0.4067631	-0.3513113	0	0.006945581	0.008089337	-0.1412382	0.005650274	0
0.72	-0.404465	-0.4067631	-0.2602238	0	-0.005335278	-0.01034262	0.1706204	-0.07068563	0
0.74	-0.3895167	-0.4067631	-0.1377201	0	-0.02635164	-0.04835201	0.8803823	-0.04015126	0
0.76	-0.3407102	-0.3384733	0.1041706	3.414488	-0.002797226	-0.02189187	0.3692336	-0.04015126	0
0.78	-0.2684316	-0.2701836	0.4232796	3.414488	0.01392916	0.005358593	-0.1742518	-0.009616906	0
0.8	0.01956356	0.002975464	1.705141	13.65795	0.03629014	0.02741038	-1.161582	0.005650274	0
0.82	-0.4682506	-0.3384733	-0.9174701	-17.07244	0.1436247	0.3103044	-4.676861	-0.1317543	0
0.84	-0.5101602	-0.4067631	-1.008418	-3.414488	0.1493528	0.3122111	-6.269214	-0.07068563	0
0.86	-0.27523	-0.2701836	0.2699195	6.828976	0.03828532	0.146146	-4.309749	0.03618506	0
0.88	-0.380685	-0.3384733	-0.2851077	-3.414488	-0.004783332	0.1222411	-3.188896	-0.04015126	0
0.9	-0.3233557	-0.2701836	-0.01157996	3.414488	-0.003449827	0.09744195	-3.124872	0.005650274	0
0.92	-0.2984057	-0.2701836	0.08543009	0	-0.02908137	0.05554844	-2.20383	0.03618506	0
0.94	-0.3641014	-0.3384733	-0.2568738	-3.414488	-0.04887413	0.01872365	-1.172452	-0.02488409	0
0.96	-0.2679067	-0.2701836	0.2228422	3.414488	-0.0683286	-0.05297957	-0.04637271	-0.04015126	0
0.98	-0.265731	-0.2701836	0.1866763	0	-0.06954148	-0.06856325	0.7300317	-0.04015126	0
1	-0.3430627	-0.3384733	-0.219045	-3.414488	-0.05526087	-0.06144605	1.045007	-0.04015126	0
1.02	-0.06648707	0.002975464	1.039361	17.07244	0.07969247	0.1056455	-2.800892	-0.10122	0
1.04	-0.2934085	-0.2701836	-0.1818819	-13.65795	0.04503878	0.1418094	-2.367712	-0.05541844	0
1.06	-0.3151086	-0.2701836	-0.2760147	0	0.04502998	0.1261742	-2.78078	0.03618506	0
1.08	-0.3773541	-0.3384733	-0.5387385	-3.414488	0.0223022	0.1060931	-2.443952	0.06671899	0
1.1	-0.386963	-0.3384733	-0.5260999	0	0.01892256	0.09830187	-2.512462	-0.04015126	0
1.12	-0.3455334	-0.3384733	-0.2502017	0	-0.0288707	0.0175004	-1.158532	0.03618506	0
1.14	-0.3679761	-0.3384733	-0.3403451	0	-0.02480423	0.01855562	-0.9375652	0.03618506	0
1.16	-0.2737872	-0.2701836	0.1441232	3.414488	-0.03454011	-0.02047362	-0.3848895	-0.07068563	0
1.18	-0.2509643	-0.2701836	0.2334871	0	-0.05934193	-0.06527942	0.7742014	-0.009616906	0
1.2	-0.2610391	-0.2701836	0.1438508	0	-0.05111708	-0.06991724	1.138689	-0.009616906	0
1.22	-0.3776052	-0.3384733	-0.4576933	-3.414488	0.006953444	0.02065384	-0.1259146	-0.009616906	0
1.24	-0.2802396	-0.2701836	0.06214266	3.414488	0.01909092	0.02013266	-0.6329662	0.005650274	0
1.26	-0.3866181	-0.3384733	-0.4715441	-3.414488	0.05210721	0.1069678	-1.817461	-0.02488409	0
1.28	-0.3294613	-0.3384733	-0.1136691	0	0.002064582	0.02210766	-0.7749059	-0.02488409	0
1.3	-0.3224958	-0.3384733	-0.05131692	0	-0.03420252	-0.03366709	0.3691287	0.03618506	0
1.32	-0.2854034	-0.2701836	0.1115803	3.414488	-0.004896296	-0.001581101	-0.2199057	0.005650274	0
1.34	-0.3282654	-0.3384733	-0.09901462	-3.414488	-0.02463079	-0.02575414	0.4858902	0.03618506	0
1.36	-0.3268781	-0.3384733	-0.07322805	0	-0.03080808	-0.05158298	0.9324309	0.005650274	0
1.38	-0.3500728	-0.3384733	-0.1832034	0	-0.002741055	-0.01273683	0.35963	-0.02488409	0
1.4	-0.3949196	-0.4067631	-0.3537976	-3.414488	-0.01944261	-0.03833306	0.928778	0.005650274	0
1.42	-0.405259	-0.4067631	-0.3473392	0	-0.01160003	-0.03705222	0.8662621	0.02091745	0
1.44	-0.4035285	-0.4067631	-0.2831819	0	-0.005412008	-0.03115726	0.7677637	-0.009616906	0
1.46	-0.3146948	-0.3384733	0.190331	3.414488	-0.01342067	-0.05456253	1.01464	0.03618506	0
